pH,Mg Bound (Initial),Mg Initial,Ca Bound (Initial),Ca Initial,C(4) Bound (Initial),C(4) Initial,Cl Bound (Initial),Cl Initial,cal_ini_mol,dol_ini_mol,C(4) Final,Ca Final,Mg Final,Cl Final,pH,Calcite,Dolomite
6.205975824,0.005037208,7.38E-08,2.34E-09,7.34E-07,4.22E-05,0.001568362,0.007377442,0.09759858,0.122,1.22E-06,1.16E-05,0.002462233,0.002544413,0.007377442,11.20326424,0.117044974,0.002494016
7.347664143,0.006679546,1.25E-07,8.75E-09,4.15E-07,5.86E-05,0.003770526,0.007104273,0.032379248,0.122,1.22E-06,1.13E-05,0.002797956,0.003834327,0.007104273,11.56054269,0.116356834,0.00284644
7.456760439,0.008107928,1.21E-07,2.00E-09,9.97E-07,3.85E-05,0.005775849,0.003811258,0.053066653,0.122,1.22E-06,1.15E-05,0.002722428,0.005358536,0.003811258,11.8727932,0.116528182,0.002750613
6.772210615,0.003833841,1.17E-08,1.92E-09,9.16E-07,8.30E-05,0.006205334,0.002223737,0.002864025,0.122,1.22E-06,1.29E-05,0.001550327,0.002213491,0.002223736,11.56445325,0.118829326,0.00162157
7.455226195,0.0059779,1.46E-07,1.70E-09,9.51E-07,1.74E-05,0.001098077,0.008989201,0.004848048,0.122,1.22E-06,1.12E-05,0.002922536,0.003049184,0.008989201,11.23045532,0.11614875,0.002929936
6.956430006,0.001519804,1.83E-07,9.77E-09,7.34E-07,9.06E-05,0.00195216,0.00726932,0.08852498,0.122,1.22E-06,0.003855917,0.003764123,0.001521011,0.007269258,7.046166398,0.118237075,0
6.322470806,0.002950043,1.91E-07,8.21E-09,8.76E-07,3.52E-05,0.004235516,0.004599049,0.054110553,0.122,1.22E-06,1.34E-05,0.001531639,0.001396584,0.004599049,10.93048572,0.11891491,0.00155468
6.677501421,0.005946597,1.42E-07,9.15E-09,8.61E-07,5.35E-05,0.001846871,0.002664953,0.09955621,0.122,1.22E-06,1.21E-05,0.002136487,0.003768642,0.002664953,11.76974773,0.117685567,0.002179176
6.614118411,0.002630605,2.02E-08,6.05E-10,4.87E-07,6.65E-05,0.009029602,0.007073477,0.052759031,0.122,1.22E-06,0.001844853,0.002528009,0.001880992,0.007073471,7.47444798,0.118722378,0.000750832
6.234738227,0.008836999,1.02E-07,9.42E-09,6.47E-07,7.80E-05,0.006599249,0.002452022,0.073604131,0.122,1.22E-06,1.16E-05,0.002729058,0.006041537,0.002452022,11.96193293,0.11647549,0.002796682
7.684942847,0.004592975,1.50E-07,3.67E-09,6.19E-07,9.92E-05,0.005103819,0.008021832,0.07938373,0.122,1.22E-06,1.22E-05,0.002431117,0.002074841,0.008021831,10.77143559,0.117050753,0.002519354
7.858266936,0.004564366,1.04E-08,3.14E-09,9.07E-07,7.37E-05,0.000403149,0.009645876,0.066503479,0.122,1.22E-06,0.000659711,0.002953573,0.002196859,0.009645887,7.856916044,0.116678923,0.00236873
6.670027744,0.004462278,9.71E-08,8.45E-09,6.11E-07,9.15E-05,0.007571482,0.005911145,0.07937289,0.122,1.22E-06,1.20E-05,0.002108812,0.002273946,0.005911145,11.25765167,0.117702864,0.002189553
6.061230204,0.002861914,1.10E-08,5.50E-09,4.36E-07,5.58E-05,0.004033157,0.009210472,0.013365943,0.122,1.22E-06,0.003234843,0.003467584,0.00257333,0.009210419,7.158131398,0.118243832,0.00028979
7.450525784,0.007720351,3.33E-08,5.45E-09,2.17E-07,6.80E-05,0.003143048,0.009910823,0.060763155,0.122,1.22E-06,1.09E-05,0.003409325,0.004253951,0.009910823,11.47542235,0.11512428,0.00346762
7.533887825,0.002631477,1.23E-07,7.84E-09,6.59E-07,9.69E-05,0.008505218,0.007644023,0.082532095,0.122,1.22E-06,0.00239223,0.002825972,0.00210079,0.00764401,7.335919673,0.118643347,0.000531904
7.203996579,0.006804224,1.70E-07,4.57E-09,6.68E-07,8.23E-05,0.00751847,0.008923099,0.072407922,0.122,1.22E-06,1.11E-05,0.003074207,0.003658814,0.008923098,11.41296913,0.115780388,0.00314663
7.10052566,0.007910844,1.77E-07,7.76E-10,7.91E-07,7.07E-05,0.009819434,0.009756156,0.084146048,0.122,1.22E-06,1.09E-05,0.003421348,0.004429725,0.009756156,11.51616506,0.115097533,0.003482339
7.481240279,0.00334718,9.65E-08,7.96E-09,7.57E-07,3.45E-06,0.002973539,0.008808785,0.062561679,0.122,1.22E-06,0.001988621,0.003059077,0.002273275,0.008808763,7.386323091,0.117867024,0.00107512
6.779773957,0.002176114,1.56E-07,8.64E-09,5.93E-07,3.63E-07,0.000568524,0.004230339,0.089469532,0.122,1.22E-06,2.25E-05,0.001244945,0.000953271,0.00423034,9.975019733,0.119532221,0.001224063
7.056132926,0.004644969,1.73E-07,3.56E-09,9.12E-07,9.19E-05,0.002888396,0.00212436,0.073519263,0.122,1.22E-06,1.26E-05,0.001758003,0.002807613,0.00212436,11.6740642,0.118404645,0.001838576
6.292804802,0.006170125,1.27E-08,4.13E-09,9.87E-07,1.90E-05,0.003468632,0.003871579,0.037366626,0.122,1.22E-06,1.18E-05,0.002315067,0.003847882,0.003871579,11.72521852,0.117362694,0.002323464
7.737639708,0.002125586,1.72E-07,8.93E-09,3.13E-07,1.25E-05,0.006840821,0.003992284,0.070089185,0.122,1.22E-06,1.85E-05,0.001196182,0.000935375,0.003992284,10.24153385,0.119613616,0.001191431
7.327426518,0.004600169,1.31E-07,6.54E-09,2.02E-07,6.79E-06,0.001555236,0.005916803,0.064763355,0.122,1.22E-06,1.19E-05,0.002167826,0.002437472,0.005916803,11.31739796,0.117669484,0.002163917
6.711479543,0.003425179,2.35E-08,8.13E-09,6.19E-07,7.74E-05,0.003045003,0.006268409,0.088325942,0.122,1.22E-06,1.41E-05,0.001867934,0.001493973,0.006268407,10.45067554,0.118200868,0.001932425
6.266696248,0.004644267,4.23E-08,3.75E-09,2.35E-07,5.70E-05,0.003128998,0.009099616,0.084963065,0.122,1.22E-06,2.08E-05,0.002627635,0.001980519,0.009099612,9.703353578,0.11670862,0.002664968
7.771271991,0.009470836,1.29E-07,7.31E-09,2.65E-07,2.01E-05,0.004288393,0.00948203,0.032171681,0.122,1.22E-06,1.08E-05,0.003675851,0.00578571,0.00948203,11.71023219,0.114639031,0.003686346
6.627861065,0.007501283,1.28E-07,5.07E-09,4.01E-07,2.42E-05,0.005961982,0.002092559,0.041726624,0.122,1.22E-06,1.18E-05,0.002434612,0.005054273,0.002092559,11.90611283,0.117118384,0.00244823
6.507926302,0.00620023,1.47E-07,9.45E-09,8.70E-07,5.81E-06,0.006739123,0.005747217,0.061196176,0.122,1.22E-06,1.15E-05,0.002533505,0.00367247,0.005747217,11.608553,0.116938744,0.002528981
6.108567894,0.007727049,8.65E-08,6.59E-09,6.73E-07,9.37E-05,0.00126022,0.001356763,0.081277475,0.122,1.22E-06,1.19E-05,0.002402591,0.005242712,0.001356763,11.94266159,0.117113078,0.002485557
7.954609924,0.005440221,6.45E-08,7.97E-09,5.21E-07,2.66E-05,0.004053202,0.008499508,0.076431849,0.122,1.22E-06,1.14E-05,0.002725219,0.002699847,0.008499507,11.13934353,0.116534414,0.002741595
7.837885949,0.0018878,1.72E-07,3.87E-09,2.58E-07,1.99E-05,0.008688274,0.007755247,0.058276457,0.122,1.22E-06,0.003563534,0.003542369,0.001889006,0.007755185,7.101792805,0.118458827,0
7.888172419,0.002558946,1.66E-07,3.59E-09,8.48E-07,9.84E-05,0.003697997,0.005266609,0.022417297,0.122,1.22E-06,0.000357597,0.001613628,0.001204514,0.005266619,8.321497689,0.119031943,0.001355655
6.051635251,0.007358656,5.20E-08,8.66E-09,8.57E-07,5.23E-05,0.000678214,0.004526777,0.058181084,0.122,1.22E-06,1.15E-05,0.002638622,0.00467924,0.004526777,11.78778964,0.116681971,0.002680636
6.192941136,0.008938893,5.10E-08,3.74E-10,8.09E-07,9.74E-05,0.009561522,0.001865614,0.060801519,0.122,1.22E-06,1.17E-05,0.002692103,0.006161037,0.001865614,11.98549096,0.116530041,0.002779077
7.643077166,0.007994763,1.64E-07,9.83E-09,3.31E-07,5.42E-05,0.000650303,0.005858379,0.099998344,0.122,1.22E-06,1.13E-05,0.002919452,0.005032441,0.005858379,11.77135445,0.116118236,0.002963542
7.633496885,0.004043804,6.35E-08,6.97E-10,8.99E-07,7.37E-05,0.007876051,0.0073998,0.022397046,0.122,1.22E-06,1.31E-05,0.002201936,0.001781288,0.007399799,10.53235344,0.117535548,0.002263736
7.945006903,0.009645486,1.02E-07,4.72E-09,3.54E-07,4.62E-05,0.009879939,0.003032317,0.004136329,0.122,1.22E-06,1.15E-05,0.002946341,0.006664385,0.003032317,11.98316734,0.116072563,0.002982321
7.157955261,0.001862098,1.58E-07,3.87E-09,9.53E-07,7.50E-05,0.004181075,0.007634034,0.081534931,0.122,1.22E-06,0.003597152,0.003520926,0.001863305,0.00763398,7.099695596,0.118480273,0
6.335407076,0.009361707,8.83E-08,9.48E-09,7.67E-07,5.04E-05,0.003993692,0.008812147,0.084759047,0.122,1.22E-06,1.09E-05,0.003557374,0.005764879,0.008812147,11.73327297,0.114845808,0.003598048
6.804966637,0.004912535,1.88E-07,6.39E-09,2.85E-07,1.03E-05,0.000274808,0.002595794,0.059240165,0.122,1.22E-06,1.23E-05,0.00188986,0.003024691,0.002595794,11.6801629,0.118222302,0.001889065
7.477125187,0.00471744,6.80E-08,3.50E-09,9.68E-07,5.09E-05,0.004052733,0.003949243,0.034047567,0.122,1.22E-06,1.22E-05,0.001962438,0.002716246,0.003949243,11.54760398,0.118036371,0.002002415
7.942259038,0.001165232,1.83E-07,5.45E-09,7.44E-07,4.43E-05,0.00734296,0.001094444,0.047707128,0.122,1.22E-06,1.91E-05,0.000585344,0.000554642,0.001094444,10.9758574,0.120804071,0.000611811
7.095348761,0.004714907,1.12E-07,5.86E-09,8.27E-07,2.19E-05,0.007645684,0.00280601,0.028154573,0.122,1.22E-06,1.24E-05,0.001856159,0.002849187,0.00280601,11.64203842,0.118278127,0.00186694
7.31201988,0.006668565,1.27E-07,6.03E-09,8.66E-07,5.05E-05,0.008726733,0.006921858,0.06469484,0.122,1.22E-06,1.13E-05,0.002773558,0.003855883,0.006921858,11.57423343,0.116413766,0.002813903
6.805289336,0.007823338,1.67E-07,4.98E-09,2.95E-07,9.64E-05,0.007591926,0.00971071,0.0694042,0.122,1.22E-06,1.09E-05,0.003392862,0.004344984,0.009710709,11.50374906,0.115128788,0.003479574
6.743567608,0.005980671,1.88E-07,1.24E-09,3.99E-07,8.94E-06,0.008374352,0.006890124,0.082787705,0.122,1.22E-06,1.14E-05,0.002626126,0.003357041,0.006890124,11.48362794,0.116750246,0.00262485
7.972922465,0.004448422,2.95E-08,8.26E-09,2.63E-07,7.67E-05,0.000397216,0.003972375,0.076772847,0.122,1.22E-06,1.23E-05,0.00188748,0.002496564,0.003972375,11.49907455,0.118160671,0.001953078
7.779629466,0.0073152,7.70E-08,6.81E-09,7.08E-07,6.73E-05,0.005383211,0.002727988,0.066626489,0.122,1.22E-06,1.18E-05,0.002444683,0.004814978,0.002727988,11.86608036,0.117055102,0.002501443
7.783595206,0.005729334,1.40E-07,3.39E-09,3.34E-07,7.47E-05,0.002010114,0.00187605,0.020998978,0.122,1.22E-06,1.23E-05,0.002008765,0.003658153,0.00187605,11.79182401,0.117920057,0.002072402
6.447633819,0.008750236,1.34E-07,5.96E-09,9.64E-07,3.09E-05,0.00813851,0.002397151,0.00854619,0.122,1.22E-06,1.16E-05,0.002716165,0.006014857,0.002397151,11.96183709,0.116548462,0.0027366
6.889789081,0.005791204,1.46E-07,7.53E-09,9.45E-07,5.01E-05,0.003222428,0.001506652,0.001843129,0.122,1.22E-06,1.23E-05,0.00199716,0.003756274,0.001506652,11.81719736,0.117967917,0.002036151
7.832924455,0.007257523,7.73E-08,9.38E-09,4.83E-07,6.99E-05,0.00845859,0.007771467,0.059067995,0.122,1.22E-06,1.12E-05,0.003006538,0.004192274,0.007771467,11.58279701,0.115928222,0.003066469
6.705750005,0.006714509,1.26E-07,2.76E-10,2.46E-07,5.94E-05,0.004686986,0.005355031,0.051539458,0.122,1.22E-06,1.15E-05,0.002590201,0.004076396,0.005355031,11.68523572,0.116771686,0.002639333
7.659480355,0.003081935,1.88E-07,6.58E-09,6.97E-07,1.80E-05,0.003840587,0.005655863,0.087176413,0.122,1.22E-06,1.43E-05,0.001702747,0.001375521,0.005655863,10.50421623,0.118590846,0.001707634
6.96516054,0.001120325,5.72E-08,7.77E-09,2.05E-07,8.94E-05,0.006028088,0.004502198,0.095381221,0.122,1.22E-06,0.002290469,0.002199827,0.001121544,0.004502192,7.416083376,0.119801399,0
7.967905514,0.007088616,5.20E-08,3.21E-09,6.19E-07,9.42E-05,0.005852297,0.009656327,0.070988614,0.122,1.22E-06,1.10E-05,0.003241414,0.003763983,0.009656327,11.38663203,0.115433956,0.003325853
7.822740449,0.002519849,6.48E-08,7.06E-09,8.51E-07,6.94E-05,0.004588976,0.002164527,0.028498086,0.122,1.22E-06,1.41E-05,0.001149282,0.001315345,0.002164527,11.30556807,0.119646221,0.001205724
6.19534723,0.004952371,5.16E-08,5.13E-10,7.74E-07,3.08E-05,0.008280174,0.006642917,0.062302674,0.122,1.22E-06,1.17E-05,0.002344246,0.002589037,0.006642917,11.29823188,0.117292421,0.002364554
7.824381298,0.001894376,9.92E-08,2.35E-09,3.89E-07,4.69E-05,0.001837694,0.008932965,0.024509978,0.122,1.22E-06,0.004468298,0.004420209,0.001895571,0.008932847,6.949261735,0.117580956,0
7.57043143,0.007239445,1.14E-07,5.87E-09,7.60E-07,3.28E-05,0.001423885,0.009205113,0.058449252,0.122,1.22E-06,1.10E-05,0.003214894,0.00400276,0.009205113,11.46867841,0.115548427,0.003237905
7.862687212,0.008330227,1.45E-07,9.20E-09,6.95E-07,4.57E-05,0.004585941,0.005438276,0.017345266,0.122,1.22E-06,1.13E-05,0.002940255,0.005355637,0.005438275,11.81693121,0.116085164,0.00297581
6.211512898,0.005585923,7.03E-08,3.61E-09,7.55E-07,9.24E-05,0.008326323,0.006113524,0.024615844,0.122,1.22E-06,1.16E-05,0.002415615,0.003089577,0.006113524,11.47864329,0.117088042,0.002497566
6.860113973,0.002052979,1.46E-07,1.29E-09,7.61E-07,8.51E-05,0.001023307,0.002087965,0.047432062,0.122,1.22E-06,1.51E-05,0.000976407,0.00100657,0.002087965,11.14807768,0.119977185,0.001047629
6.298336589,0.008686923,7.20E-08,7.52E-09,4.77E-07,8.94E-05,0.006803504,0.006649955,0.015907378,0.122,1.22E-06,1.12E-05,0.003143939,0.005464733,0.006649955,11.78349069,0.115633878,0.003223411
6.569075145,0.005141999,2.47E-08,3.17E-09,7.23E-07,3.45E-05,0.003313841,0.004173116,0.082220731,0.122,1.22E-06,1.20E-05,0.002097816,0.003021652,0.004173115,11.59043278,0.117781841,0.002121567
7.570063942,0.005248092,1.52E-07,1.50E-09,7.35E-07,1.89E-05,0.00149452,0.006392193,0.027371864,0.122,1.22E-06,1.17E-05,0.002387268,0.002853567,0.006392193,11.40073325,0.117218208,0.002395746
6.068509629,0.002691978,6.60E-08,3.43E-09,4.69E-07,4.82E-06,0.004705385,0.001849628,0.004173919,0.122,1.22E-06,1.39E-05,0.001201372,0.001499692,0.001849628,11.41210758,0.119606345,0.001193506
6.694242178,0.009690943,1.72E-07,1.36E-09,8.44E-07,3.91E-05,0.002448297,0.002812696,0.021993728,0.122,1.22E-06,1.15E-05,0.002935491,0.006727869,0.002812696,11.99258823,0.116101435,0.002964295
7.419999368,0.001769334,1.68E-07,4.84E-09,2.21E-07,3.46E-06,0.006046294,0.00217015,0.024903443,0.122,1.22E-06,1.57E-05,0.000908269,0.000873322,0.00217015,11.02094803,0.120195724,0.000897232
7.961862193,0.009064575,1.76E-07,4.78E-09,7.43E-07,1.91E-06,0.001766676,0.007716546,0.013142728,0.122,1.22E-06,1.10E-05,0.003366007,0.005707683,0.007716546,11.76781017,0.115277106,0.003358112
6.946118594,0.006615995,1.19E-07,1.75E-09,4.56E-07,3.54E-06,0.003343583,0.008446588,0.086298205,0.122,1.22E-06,1.12E-05,0.002981268,0.003642352,0.008446588,11.44165862,0.116045091,0.002974864
7.251243579,0.008349682,1.15E-07,7.79E-09,8.74E-07,3.94E-05,0.003233545,0.003206551,0.024657071,0.122,1.22E-06,1.16E-05,0.002711106,0.005610726,0.003206551,11.91096451,0.116549945,0.002740177
6.062625019,0.007063386,9.77E-08,7.83E-09,6.76E-07,6.10E-05,0.008660955,0.00959529,0.041066591,0.122,1.22E-06,1.10E-05,0.00323353,0.003779846,0.00959529,11.39471732,0.115482938,0.00328476
6.367484775,0.005162613,1.77E-07,2.71E-09,6.43E-07,9.99E-05,0.008156578,0.003616773,0.090245363,0.122,1.22E-06,1.21E-05,0.002028961,0.003045828,0.003616773,11.62708554,0.117854257,0.002118005
7.546202633,0.001281622,1.09E-07,1.41E-09,8.80E-07,3.42E-05,0.002171995,0.002325067,0.018220907,0.122,1.22E-06,2.55E-05,0.000716215,0.000556741,0.002325067,10.15691481,0.120558905,0.000726102
6.20111587,0.005060751,1.99E-07,9.25E-09,7.61E-07,4.11E-06,0.004687169,0.005591808,0.064470417,0.122,1.22E-06,1.18E-05,0.002245535,0.002822925,0.005591808,11.45494286,0.117516649,0.002239046
6.427168525,0.003514097,1.77E-07,5.27E-09,8.97E-07,2.33E-05,0.000311254,0.007413942,0.016828639,0.122,1.22E-06,0.000439621,0.002252102,0.001678293,0.007413944,8.119144683,0.117912099,0.001837026
6.397603129,0.007950815,4.47E-08,2.35E-09,7.25E-07,5.63E-05,0.007297346,0.00225447,0.051873683,0.122,1.22E-06,1.18E-05,0.002536437,0.005369884,0.00225447,11.92362869,0.116882635,0.002582151
6.972570484,0.005022944,1.41E-07,6.47E-09,3.61E-07,1.51E-05,0.00865451,0.003317417,0.098873513,0.122,1.22E-06,1.22E-05,0.001985336,0.003034675,0.003317417,11.64224297,0.118026402,0.001989489
7.248134559,0.001325901,1.34E-07,3.41E-09,2.94E-07,6.42E-05,0.002554325,0.005399276,0.054391669,0.122,1.22E-06,0.002653713,0.002588343,0.001327117,0.005399259,7.307069167,0.119412873,0
7.172326074,0.008194325,1.04E-07,8.49E-09,5.65E-07,4.71E-05,0.005105427,0.009888481,0.082755008,0.122,1.22E-06,1.09E-05,0.003499167,0.004658935,0.009888481,11.54723907,0.114965451,0.003536611
6.018491928,0.00999172,8.01E-08,7.90E-10,8.77E-07,7.60E-05,0.005005415,0.005598407,0.012588722,0.122,1.22E-06,1.12E-05,0.003270551,0.006656346,0.005598407,11.91147417,0.115394075,0.003336595
7.679025503,0.001135026,1.40E-08,5.86E-09,6.31E-07,5.13E-05,0.001749409,0.006662474,0.001317926,0.122,1.22E-06,0.003907368,0.003854854,0.001136235,0.006662409,7.026639108,0.118146334,0
7.494206808,0.004390161,1.64E-07,5.28E-09,7.08E-07,4.02E-05,0.000488304,0.008206298,0.07367005,0.122,1.22E-06,1.30E-05,0.002422815,0.001940117,0.008206297,10.48102355,0.117127146,0.002451264
6.985407447,0.003505643,1.78E-07,4.08E-09,5.65E-07,8.97E-05,0.001333573,0.006338197,0.034531828,0.122,1.22E-06,1.38E-05,0.001897305,0.001532374,0.006338196,10.51116678,0.11812943,0.001974489
6.379702752,0.006353536,2.81E-08,6.44E-09,7.39E-07,5.41E-05,0.003671779,0.006493308,0.061566984,0.122,1.22E-06,1.14E-05,0.002648753,0.003662131,0.006493308,11.56563757,0.116659849,0.002692626
7.510711499,0.007950949,6.27E-08,3.40E-09,9.88E-07,4.47E-05,0.008644817,0.002688957,0.009361363,0.122,1.22E-06,1.17E-05,0.00257918,0.005338812,0.002688957,11.90774051,0.116808686,0.002613358
6.524683991,0.002719665,2.67E-08,8.29E-09,7.78E-07,9.97E-06,0.007076839,0.006472057,0.008178836,0.122,1.22E-06,0.001032011,0.002144203,0.001597507,0.006472055,7.7676823,0.118733648,0.001123377
7.546103085,0.009525509,5.22E-08,8.14E-09,9.83E-07,4.12E-05,0.007744387,0.007871613,0.022049492,0.122,1.22E-06,1.10E-05,0.003463734,0.006031566,0.007871613,11.79203776,0.115042331,0.003495164
7.549652719,0.00288068,1.47E-07,8.89E-09,9.13E-07,1.16E-06,0.009436222,0.004093602,0.016302363,0.122,1.22E-06,1.33E-05,0.001466371,0.001426494,0.004093602,11.06651336,0.119079452,0.001455406
7.649363988,0.004706097,8.86E-08,1.27E-09,5.58E-07,5.57E-06,0.001965978,0.008493252,0.078973413,0.122,1.22E-06,1.21E-05,0.002554872,0.002157737,0.008493252,10.7380128,0.116896769,0.00254958
6.58120551,0.003582864,4.71E-08,3.02E-09,9.36E-07,7.52E-05,0.002348618,0.006230892,0.088411191,0.122,1.22E-06,1.31E-05,0.001909902,0.001610795,0.006230891,10.71079054,0.118118031,0.001973289
7.377506902,0.003857647,4.43E-08,4.44E-10,6.03E-07,7.07E-05,0.009283091,0.008076406,0.053247419,0.122,1.22E-06,0.000506599,0.002460807,0.001832751,0.008076415,8.028592036,0.117514298,0.002026119
7.250707898,0.009487966,5.17E-08,3.27E-09,5.55E-07,6.85E-05,0.005612021,0.002194905,0.055889836,0.122,1.22E-06,1.16E-05,0.002834028,0.006597013,0.002194905,12.00148856,0.116275022,0.002892174
7.989353495,0.005232134,1.81E-07,1.51E-09,2.12E-07,4.23E-05,0.003512833,0.006206363,0.063341121,0.122,1.22E-06,1.17E-05,0.002354057,0.002847511,0.006206363,11.41391937,0.117261322,0.002385843
6.118369706,0.001543893,6.03E-08,7.02E-09,3.37E-07,9.47E-05,0.007158982,0.004953782,0.001932471,0.122,1.22E-06,0.001960362,0.001953973,0.001455617,0.004953781,7.530416387,0.119957758,8.95E-05
7.010261475,0.001054375,1.91E-07,4.23E-09,6.47E-07,6.49E-05,0.006289852,0.008500069,0.035822143,0.122,1.22E-06,0.005346969,0.005280891,0.001055574,0.008499898,6.820758152,0.116720227,0
6.595922841,0.00615952,9.82E-08,2.07E-09,5.18E-07,6.53E-05,0.006029956,0.009464817,0.072212414,0.122,1.22E-06,1.12E-05,0.003025764,0.003079626,0.009464817,11.19334603,0.115894344,0.003081115
7.05435824,0.006099924,6.94E-08,4.33E-09,9.35E-07,7.25E-07,0.004771217,0.007166614,0.091483083,0.122,1.22E-06,1.14E-05,0.002691473,0.00341911,0.007166614,11.47845945,0.116627716,0.002682035
7.845769461,0.006008042,1.86E-07,7.17E-09,9.92E-07,4.39E-05,0.008410063,0.002646603,0.059576069,0.122,1.22E-06,1.20E-05,0.002151307,0.00382487,0.002646603,11.77663153,0.117665528,0.002184393
6.035685327,0.007637681,4.02E-08,8.79E-09,6.62E-07,1.77E-05,0.005522842,0.00840216,0.006392255,0.122,1.22E-06,1.11E-05,0.003180876,0.004450176,0.00840216,11.59009592,0.115631628,0.003188726
7.935158357,0.009193207,1.29E-07,6.94E-09,2.23E-07,4.35E-06,0.004548832,0.00147259,0.095501483,0.122,1.22E-06,1.17E-05,0.002725409,0.006475155,0.00147259,12.0136579,0.116556546,0.002719273
7.947358864,0.001149706,3.42E-08,6.35E-09,8.73E-07,7.31E-05,0.008913999,0.002832535,0.021424246,0.122,1.22E-06,0.000686815,0.001009429,0.000753979,0.002832539,8.198436044,0.120594851,0.000396949
6.05863154,0.004711794,6.02E-08,3.32E-09,3.16E-07,7.49E-05,0.006245127,0.007305059,0.034192106,0.122,1.22E-06,1.18E-05,0.002362948,0.002285764,0.007305059,11.08510013,0.117211027,0.002427249
7.19738526,0.008129313,5.44E-08,9.77E-09,8.71E-07,6.14E-05,0.006623022,0.006945608,0.08851441,0.122,1.22E-06,1.12E-05,0.003076686,0.005002366,0.006945608,11.7255597,0.115796377,0.003128168
7.663395671,0.009223513,5.29E-08,2.51E-09,2.97E-07,4.70E-05,0.003991153,0.002830114,0.007302863,0.122,1.22E-06,1.15E-05,0.002846086,0.00634202,0.002830114,11.96969268,0.116272423,0.002882714
7.02289593,0.008407207,1.53E-07,5.98E-09,3.32E-07,7.71E-06,0.006005283,0.001316987,0.096244277,0.122,1.22E-06,1.18E-05,0.002556169,0.005855155,0.001316987,11.98262095,0.116891784,0.002553273
6.044607304,0.006163382,1.00E-07,3.78E-09,8.44E-07,8.21E-05,0.008841041,0.001454448,0.025857779,0.122,1.22E-06,1.22E-05,0.002071638,0.004021864,0.001454448,11.84432393,0.117786848,0.002142738
7.560011421,0.005757729,1.46E-07,2.79E-09,3.67E-07,8.58E-06,0.002184846,0.008502682,0.032820482,0.122,1.22E-06,1.13E-05,0.002801928,0.002958545,0.008502682,11.24574153,0.116398891,0.002800404
7.606006866,0.00316025,1.56E-07,2.53E-09,5.70E-07,9.53E-05,0.002308308,0.008813965,0.036082397,0.122,1.22E-06,0.002474925,0.003178725,0.0023611,0.008813946,7.287662642,0.118022125,0.000800365
